Date,AAPL_Close,AMT_Close,AMZN_Close,BA_Close,BABA_Close,BAC_Close,BKNG_Close,BRK-A_Close,BRK-B_Close,CCL_Close,CVX_Close,DIS_Close,FB_Close,GOOG_Close,GOOGL_Close,HD_Close,JNJ_Close,JPM_Close,KO_Close,LOW_Close,MA_Close,MCD_Close,META_Close,MSFT_Close,NFLX_Close,NKE_Close,NVDA_Close,PFE_Close,PG_Close,PYPL_Close,SBUX_Close,TM_Close,TSLA_Close,TSM_Close,UNH_Close,UPS_Close,V_Close,WMT_Close,XOM_Close,^GSPC_Close
2020-01-15,77.83499908447266,235.3800048828125,93.10099792480467,329.79998779296875,225.05999755859372,34.66999816894531,2065.159912109375,342550.0,228.3500061035156,50.43999862670898,116.12999725341795,144.32000732421875,221.1499938964844,71.95999908447266,71.95999908447266,224.58999633789065,147.00999450683594,136.72000122070312,56.70000076293945,119.5199966430664,314.25,209.7700042724609,221.1499938964844,163.17999267578125,339.07000732421875,102.79000091552734,61.39250183105469,38.58633804321289,125.95999908447266,114.8499984741211,91.54000091552734,139.36000061035156,34.56666564941406,58.38999938964844,296.4100036621094,117.93000030517578,199.8000030517578,115.27999877929688,69.08999633789062,3289.2900390625
2020-01-16,78.80999755859375,232.2400054931641,93.89700317382812,332.0,223.94000244140625,34.720001220703125,2054.75,344505.0,229.72999572753903,51.34999847412109,116.88999938964844,145.1199951171875,221.7700042724609,72.58499908447266,72.50800323486328,228.82000732421875,148.1999969482422,137.25,56.81999969482422,119.2699966430664,320.29998779296875,210.8500061035156,221.7700042724609,166.1699981689453,338.6199951171875,103.37000274658205,62.23249816894531,38.52941131591797,126.06999969482422,115.4000015258789,92.58000183105467,140.10000610351562,34.232666015625,58.75,300.739990234375,118.61000061035156,200.9499969482422,115.9000015258789,68.81999969482422,3316.81005859375
2020-01-17,79.68250274658203,233.4199981689453,93.23600006103516,324.1499938964844,227.42999267578125,34.709999084472656,2054.68994140625,344970.0,230.1999969482422,51.900001525878906,115.58000183105467,144.3300018310547,222.13999938964844,74.01950073242188,73.97599792480469,231.91000366210935,149.1699981689453,138.1999969482422,56.93999862670898,122.36000061035156,323.6600036621094,211.97999572753903,222.13999938964844,167.10000610351562,339.6700134277344,104.52999877929688,62.31999969482422,38.43453598022461,126.41000366210938,116.04000091552734,93.62000274658205,140.0399932861328,34.03333282470703,58.58000183105469,298.4700012207031,118.5999984741211,204.6999969482422,114.95999908447266,68.55999755859375,3329.6201171875
2020-01-21,79.14250183105469,236.72999572753903,94.5999984741211,313.3699951171875,222.25999450683597,34.2599983215332,1990.5699462890625,342650.0,228.6300048828125,50.68999862670898,113.30999755859376,143.55999755859375,221.44000244140625,74.22000122070312,74.11250305175781,232.9499969482422,149.27000427246094,136.83999633789062,57.16999816894531,120.93000030517578,321.92999267578125,211.16000366210935,221.44000244140625,166.5,338.1099853515625,104.58000183105467,61.98500061035156,38.27324676513672,126.08999633789062,116.1500015258789,92.52999877929688,142.3800048828125,36.47999954223633,58.2400016784668,300.5299987792969,117.38999938964844,207.2899932861328,115.58999633789062,67.58000183105469,3320.7900390625
2020-01-22,79.42500305175781,235.16000366210935,94.3730010986328,309.0,222.3699951171875,34.36000061035156,2000.780029296875,344700.0,229.5399932861328,49.880001068115234,112.9000015258789,144.00999450683594,221.32000732421875,74.29750061035156,74.19349670410156,232.8999938964844,148.25,136.67999267578125,57.61000061035156,121.91000366210938,324.3099975585937,211.44000244140625,221.32000732421875,165.6999969482422,326.0,104.48999786376952,62.52750015258789,38.13093185424805,126.30999755859376,115.5,92.52999877929688,141.55999755859375,37.97066879272461,58.34999847412109,300.5899963378906,117.26000213623048,207.8999938964844,116.0999984741211,67.19000244140625,3321.75
2020-01-23,79.80750274658203,237.8300018310547,94.22899627685548,317.7900085449219,219.1300048828125,34.119998931884766,1993.199951171875,344414.0,229.3800048828125,49.45000076293945,113.0999984741211,142.1999969482422,219.75999450683597,74.3324966430664,74.2344970703125,233.6499938964844,148.52999877929688,136.5399932861328,57.83000183105469,122.70999908447266,324.9800109863281,213.4199981689453,219.75999450683597,166.72000122070312,349.6000061035156,103.0199966430664,63.21500015258789,38.62428665161133,124.98999786376952,117.88999938964844,93.75,143.05999755859375,38.14666748046875,57.47999954223633,299.4599914550781,116.93000030517578,206.5200042724609,115.80999755859376,66.7699966430664,3325.5400390625
2020-01-24,79.57749938964844,237.5200042724609,93.08200073242188,323.04998779296875,213.75,33.540000915527344,1962.9599609375,340199.0,226.8600006103516,47.52000045776367,111.8499984741211,140.0800018310547,217.94000244140625,73.33550262451172,73.30850219726562,232.0,148.32000732421875,133.14999389648438,57.68000030517578,120.2300033569336,323.6700134277344,211.2400054931641,217.94000244140625,165.0399932861328,353.1600036621094,102.02999877929688,62.619998931884766,37.779884338378906,125.13999938964844,116.9800033569336,92.02999877929688,142.75999450683594,37.654666900634766,57.72999954223633,292.8099975585937,116.66000366210938,205.0,114.37000274658205,66.31999969482422,3295.469970703125
2020-01-27,77.23750305175781,237.47000122070312,91.41699981689452,316.6000061035156,205.47000122070312,32.849998474121094,1908.8900146484373,333621.0,222.4499969482422,45.27000045776367,110.38999938964844,135.89999389648438,214.8699951171875,71.69499969482422,71.58650207519531,231.19000244140625,148.75,132.02999877929688,57.47999954223633,119.76000213623048,315.7699890136719,209.33999633789065,214.8699951171875,162.27999877929688,342.8800048828125,100.23999786376952,60.04999923706055,38.10246658325195,125.69000244140624,115.23999786376952,88.7300033569336,141.05999755859375,37.20133209228516,55.2599983215332,284.0899963378906,114.91999816894533,201.69000244140625,115.86000061035156,64.73999786376953,3243.6298828125
2020-01-28,79.42250061035156,237.17999267578125,92.6624984741211,316.5599975585937,210.22999572753903,33.2400016784668,1917.449951171875,336000.0,224.02999877929688,46.5,111.12000274658205,138.3699951171875,217.7899932861328,72.62799835205078,72.5250015258789,233.8600006103516,149.5,134.42999267578125,57.0099983215332,121.1500015258789,320.2699890136719,210.38999938964844,217.7899932861328,165.4600067138672,348.5199890136719,100.41000366210938,61.99250030517578,36.18595886230469,126.02999877929688,116.5199966430664,88.5999984741211,142.5800018310547,37.79333114624024,57.09000015258789,285.8699951171875,115.37000274658205,202.8500061035156,116.5999984741211,64.6500015258789,3276.239990234375
2020-01-29,81.08499908447266,233.44000244140625,92.9000015258789,322.0199890136719,212.0200042724609,33.0099983215332,1893.949951171875,336476.0,224.5,46.5,110.37000274658205,136.05999755859375,223.22999572753903,72.93150329589844,72.83499908447266,234.0200042724609,150.5399932861328,134.22999572753906,57.0099983215332,120.41999816894533,320.32000732421875,214.44000244140625,223.22999572753903,168.0399932861328,343.1600036621094,99.83999633789062,61.3849983215332,35.65464782714844,125.05999755859376,116.66000366210938,86.72000122070312,141.5500030517578,38.732666015625,57.18999862670898,282.8999938964844,115.76000213623048,204.8600006103516,115.88999938964844,64.11000061035156,3273.39990234375
2020-01-30,80.96749877929688,235.1999969482422,93.53399658203124,323.29998779296875,208.5800018310547,33.47999954223633,1872.0899658203125,342000.0,227.8800048828125,44.75,111.4000015258789,137.80999755859375,209.52999877929688,72.79199981689453,72.7125015258789,232.7899932861328,150.36000061035156,135.88999938964844,58.86000061035156,119.72000122070312,324.4599914550781,216.17999267578125,209.52999877929688,172.77999877929688,347.739990234375,98.19000244140624,61.45249938964844,35.1707763671875,125.9499969482422,117.12000274658205,85.83999633789062,141.0800018310547,42.72066879272461,55.79999923706055,280.9800109863281,108.0,208.2100067138672,116.58000183105467,64.79000091552734,3283.659912109375
2020-01-31,77.37750244140625,231.7400054931641,100.43599700927734,318.2699890136719,206.58999633789065,32.83000183105469,1830.550048828125,335996.0,224.42999267578125,43.52999877929688,107.13999938964844,138.30999755859375,201.91000366210935,71.71150207519531,71.63899993896484,228.1000061035156,148.8699951171875,132.36000061035156,58.400001525878906,116.23999786376952,315.94000244140625,213.97000122070312,201.91000366210935,170.22999572753906,345.0899963378906,96.3000030517578,59.10749816894531,35.332069396972656,124.62000274658205,113.88999938964844,84.83000183105469,138.83999633789062,43.37133407592773,53.93999862670898,272.45001220703125,103.5199966430664,198.97000122070312,114.48999786376952,62.119998931884766,3225.52001953125
2020-02-03,77.16500091552734,234.07000732421875,100.20999908447266,316.0,213.1000061035156,32.970001220703125,1839.030029296875,334860.0,223.47000122070312,42.75,106.27999877929688,141.32000732421875,204.19000244140625,74.2969970703125,74.12999725341797,231.5399932861328,150.1699981689453,133.3699951171875,58.58000183105469,117.18000030517578,324.5199890136719,215.17999267578125,204.19000244140625,174.3800048828125,358.0,99.2699966430664,60.08250045776367,35.588233947753906,125.11000061035156,116.51000213623048,86.01000213623047,138.9199981689453,52.0,54.77000045776367,274.0199890136719,102.02999877929688,200.80999755859372,114.2699966430664,60.72999954223633,3248.919921875
2020-02-04,79.7125015258789,237.4499969482422,102.4834976196289,317.94000244140625,222.8800048828125,33.619998931884766,1864.510009765625,337421.0,225.0800018310547,43.560001373291016,106.8499984741211,144.72999572753906,209.8300018310547,72.35350036621094,72.27050018310547,235.0,151.60000610351562,135.2899932861328,58.84000015258789,119.3499984741211,329.1199951171875,214.6199951171875,209.8300018310547,180.1199951171875,369.010009765625,101.37999725341795,61.782501220703125,35.75901412963867,125.66000366210938,120.08000183105467,88.37999725341797,140.9499969482422,59.137332916259766,57.52000045776367,280.8399963378906,103.37999725341795,203.55999755859372,115.2699966430664,59.970001220703125,3297.590087890625
2020-02-05,80.36250305175781,236.3800048828125,101.99349975585938,329.54998779296875,220.22000122070312,34.709999084472656,1939.2900390625,342615.0,228.6499938964844,44.13999938964844,110.27999877929688,141.3699951171875,210.1100006103516,72.4114990234375,72.30249786376953,238.1100006103516,153.99000549316406,137.58999633789062,58.84999847412109,122.12999725341795,328.32000732421875,214.3699951171875,210.1100006103516,179.89999389648438,369.6700134277344,100.54000091552734,62.68999862670898,36.21442031860352,126.80999755859376,119.72000122070312,87.55999755859375,141.72000122070312,48.97999954223633,57.91999816894531,295.7300109863281,106.04000091552734,202.80999755859372,116.80999755859376,62.72999954223633,3334.68994140625
2020-02-06,81.30249786376953,237.80999755859372,102.5114974975586,341.42999267578125,220.8999938964844,34.66999816894531,1960.9000244140625,344081.0,229.6100006103516,43.77999877929688,109.48999786376952,142.6999969482422,210.8500061035156,73.8115005493164,73.79850006103516,238.83999633789065,153.52999877929688,137.61000061035156,58.9900016784668,121.51000213623048,329.29998779296875,212.8699951171875,210.8500061035156,183.6300048828125,366.9500122070313,100.2699966430664,63.5625,36.29980850219727,127.13999938964844,119.88999938964844,86.1500015258789,143.85000610351562,49.93066787719727,58.02000045776367,292.4599914550781,106.51000213623048,203.0399932861328,116.30999755859376,61.880001068115234,3345.780029296875
2020-02-07,80.00749969482422,238.75,103.96399688720705,336.75,216.52999877929688,34.61000061035156,1909.5899658203125,340900.0,227.3800048828125,42.20000076293945,108.94000244140624,141.02000427246094,212.3300018310547,73.96150207519531,73.95549774169922,237.3000030517578,151.88999938964844,137.1699981689453,59.18999862670898,121.4800033569336,327.0,211.6100006103516,212.3300018310547,183.88999938964844,366.7699890136719,99.44000244140624,62.897499084472656,36.10057067871094,126.08000183105467,118.87999725341795,86.41999816894531,142.33999633789062,49.87133407592773,56.20000076293945,289.2200012207031,103.12000274658205,202.7400054931641,116.4499969482422,61.470001220703125,3327.7099609375
2020-02-10,80.38749694824219,243.69000244140625,106.69550323486328,344.6700134277344,215.7700042724609,34.689998626708984,1886.6400146484373,340361.0,227.1100006103516,41.77999877929688,109.79000091552734,142.58999633789062,213.05999755859372,75.43399810791016,75.43299865722656,240.6100006103516,151.86000061035156,137.74000549316406,59.75,121.20999908447266,330.2799987792969,213.2100067138672,213.05999755859372,188.6999969482422,371.0700073242188,100.0199966430664,65.74250030517578,35.87286376953125,126.16999816894533,120.05999755859376,87.52999877929688,141.27999877929688,51.41866683959961,57.02000045776367,287.0299987792969,103.06999969482422,205.9900054931641,115.25,59.959999084472656,3352.090087890625
2020-02-11,79.90249633789062,254.2700042724609,107.54000091552734,344.4200134277344,217.2100067138672,34.77000045776367,1909.300048828125,340780.0,227.3300018310547,42.95000076293945,111.20999908447266,141.00999450683594,207.19000244140625,75.43949890136719,75.50299835205078,241.63999938964844,151.99000549316406,138.0,59.59000015258789,123.02999877929688,330.9200134277344,215.72999572753903,207.19000244140625,184.44000244140625,373.6900024414063,100.0199966430664,66.97250366210938,36.138519287109375,124.16000366210938,118.83999633789062,87.51000213623047,142.11000061035156,51.62533187866211,58.65999984741211,290.7900085449219,104.87000274658205,203.94000244140625,115.4000015258789,60.52999877929688,3357.75
2020-02-12,81.80000305175781,256.17999267578125,108.0,347.45001220703125,224.30999755859372,34.91999816894531,1960.3599853515625,341000.0,227.44000244140625,44.060001373291016,112.04000091552734,141.85000610351562,210.75999450683597,75.91349792480469,75.93150329589844,241.58999633789065,151.08999633789062,138.0,59.40999984741211,125.02999877929688,334.1600036621094,217.4600067138672,210.75999450683597,184.7100067138672,380.010009765625,103.0,68.13500213623047,35.806453704833984,123.4499969482422,118.55999755859376,88.56999969482422,142.42999267578125,51.15266799926758,59.630001068115234,303.4800109863281,105.54000091552734,207.44000244140625,115.8499984741211,61.27000045776367,3379.449951171875
2020-02-13,81.21749877929688,256.8999938964844,107.49349975585938,342.82000732421875,220.3600006103516,34.90999984741211,1959.93994140625,338500.0,226.47000122070312,43.20000076293945,111.66000366210938,140.89999389648438,213.13999938964844,75.73300170898438,75.66950225830078,242.3600006103516,150.08999633789062,137.8800048828125,59.61000061035156,124.7699966430664,335.8399963378906,217.4199981689453,213.13999938964844,183.7100067138672,381.3999938964844,103.37000274658205,67.69499969482422,35.0379524230957,124.95999908447266,120.51000213623048,89.93000030517578,141.10000610351562,53.59999847412109,59.33000183105469,302.20001220703125,105.23999786376952,207.3999938964844,117.44000244140624,60.93000030517578,3373.93994140625
2020-02-14,81.23750305175781,256.25,106.74349975585938,340.489990234375,219.6300048828125,34.849998474121094,1990.9599609375,340224.0,226.8000030517578,42.59999847412109,110.08000183105467,139.5399932861328,214.17999267578125,76.03700256347656,75.9365005493164,245.02999877929688,150.1300048828125,137.4600067138672,59.95000076293945,125.41999816894533,340.95001220703125,217.08999633789065,214.17999267578125,185.3500061035156,380.3999938964844,103.54000091552734,72.44750213623047,34.63946914672852,126.13999938964844,122.98999786376952,89.27999877929688,140.14999389648438,53.33533477783203,58.18999862670898,298.7799987792969,105.9499969482422,210.2899932861328,117.88999938964844,60.650001525878906,3380.159912109375
2020-02-18,79.75,252.92999267578125,107.78350067138672,338.8800048828125,220.5200042724609,34.27000045776367,1976.280029296875,339745.0,226.7700042724609,42.91999816894531,110.23999786376952,139.13999938964844,217.8000030517578,75.9834976196289,75.97200012207031,243.94000244140625,149.13999938964844,135.63999938964844,59.52999877929688,123.2300033569336,341.239990234375,216.1499938964844,217.8000030517578,187.22999572753903,387.7799987792969,102.0,74.14250183105469,34.45920181274414,124.87000274658205,122.2699966430664,89.2300033569336,139.3800048828125,57.22666549682617,56.18000030517578,302.1400146484375,106.41999816894533,211.1999969482422,119.62999725341795,59.880001068115234,3370.2900390625
2020-02-19,80.90499877929688,248.1000061035156,108.51100158691406,338.29998779296875,222.13999938964844,34.720001220703125,1968.489990234375,344000.0,229.2400054931641,43.34000015258789,110.73999786376952,141.3000030517578,217.4900054931641,76.33450317382812,76.24349975585938,243.63999938964844,148.94000244140625,137.49000549316406,59.77000045776367,123.44000244140624,344.5599975585937,215.6300048828125,217.4900054931641,187.27999877929688,386.1900024414063,102.45999908447266,78.67500305175781,34.37381362915039,125.44000244140624,123.91000366210938,90.13999938964844,137.83999633789062,61.16133117675781,57.63999938964844,305.3099975585937,106.76000213623048,213.30999755859372,117.68000030517578,60.34000015258789,3386.14990234375
2020-02-20,80.07499694824219,247.5399932861328,107.65499877929688,336.2799987792969,218.0399932861328,34.849998474121094,1970.9100341796875,342122.0,228.1699981689453,42.5,109.80999755859376,140.3699951171875,214.5800018310547,75.90750122070312,75.84950256347656,247.0200042724609,148.3699951171875,137.49000549316406,59.720001220703125,126.56999969482422,344.45001220703125,215.0800018310547,214.5800018310547,184.4199981689453,386.0,102.52999877929688,77.17500305175781,34.013282775878906,126.58000183105467,122.43000030517578,88.5999984741211,139.11000061035156,59.96066665649414,56.47999954223633,302.1300048828125,106.4800033569336,211.4499969482422,117.69000244140624,59.86000061035156,3373.22998046875
2020-02-21,78.26249694824219,247.00999450683597,104.79850006103516,330.3800048828125,212.58999633789065,34.36000061035156,1928.719970703125,343449.0,229.3300018310547,41.68999862670898,109.01000213623048,138.97000122070312,210.17999267578125,74.25550079345703,74.1729965209961,245.33999633789065,149.92999267578125,135.80999755859375,60.130001068115234,125.30999755859376,339.70001220703125,215.8699951171875,210.17999267578125,178.58999633789062,380.0700073242188,100.25,73.51750183105469,33.88994216918945,126.6999969482422,119.48999786376952,87.36000061035156,139.0399932861328,60.06666564941406,55.59000015258789,301.42999267578125,102.94000244140624,208.80999755859372,118.58000183105467,59.130001068115234,3337.75
2020-02-24,74.54499816894531,245.1100006103516,100.4645004272461,317.8999938964844,206.16000366210935,32.72999954223633,1792.5400390625,333190.0,221.69000244140625,37.7599983215332,104.70999908447266,133.00999450683594,200.72000122070312,71.07949829101562,70.99299621582031,239.6999969482422,145.91000366210938,132.16000366210938,58.650001525878906,122.91000366210938,324.6700134277344,213.5200042724609,200.72000122070312,170.88999938964844,368.7000122070313,95.91000366210938,68.31999969482422,32.89373779296875,123.3000030517578,116.44000244140624,84.5199966430664,134.49000549316406,55.58599853515625,54.119998931884766,277.7900085449219,98.48999786376952,198.7899932861328,116.31999969482422,56.36000061035156,3225.889892578125
2020-02-25,72.0199966430664,246.13999938964844,98.63700103759766,304.1400146484375,205.6100006103516,31.07999992370605,1726.5799560546875,328000.0,218.0500030517578,35.84000015258789,100.70999908447266,128.19000244140625,196.7700042724609,69.42250061035156,69.31600189208984,237.3800048828125,144.64999389648438,126.26000213623048,57.81999969482422,118.5199966430664,302.8900146484375,212.1000061035156,196.7700042724609,168.07000732421875,360.0899963378906,92.9000015258789,65.51249694824219,32.191650390625,121.43000030517578,109.66000366210938,82.19000244140625,134.02999877929688,53.32733154296875,53.86000061035156,263.3900146484375,93.9000015258789,188.3999938964844,114.38999938964844,54.20000076293945,3128.2099609375
2020-02-26,73.1624984741211,242.6699981689453,98.97949981689452,305.5899963378906,208.7400054931641,30.6299991607666,1678.199951171875,324301.0,216.05999755859372,33.13999938964844,98.04000091552734,123.36000061035156,197.1999969482422,69.65899658203125,69.52349853515625,235.27999877929688,143.67999267578125,126.63999938964844,57.59999847412109,113.3000030517578,298.0400085449219,210.1000061035156,197.1999969482422,170.1699981689453,379.239990234375,92.0,66.9124984741211,32.94117736816406,120.16000366210938,109.11000061035156,80.66999816894531,135.1300048828125,51.91999816894531,55.02999877929688,263.0,93.7300033569336,187.2100067138672,113.77999877929688,53.0099983215332,3116.389892578125
2020-02-27,68.37999725341797,232.92999267578125,94.21499633789062,287.760009765625,205.02999877929688,29.1299991607666,1659.8499755859375,312619.0,207.6699981689453,31.850000381469727,94.12999725341795,118.04000091552734,189.75,65.90450286865234,65.74749755859375,224.72999572753903,139.1199951171875,121.37000274658205,54.93000030517578,107.62000274658205,285.82000732421875,201.0,189.75,158.17999267578125,371.7099914550781,88.55000305175781,63.150001525878906,32.35293960571289,113.5,107.83999633789062,78.29000091552734,131.39999389648438,45.26666641235352,53.290000915527344,253.9199981689453,90.23999786376952,180.00999450683594,110.4000015258789,49.81999969482422,2978.760009765625
2020-02-28,68.33999633789062,226.8000030517578,94.1875,275.1099853515625,208.0,28.5,1695.6600341796875,309096.0,206.33999633789065,33.459999084472656,93.33999633789062,117.6500015258789,192.47000122070312,66.96649932861328,66.9625015258789,217.83999633789065,134.47999572753906,116.11000061035156,53.4900016784668,106.56999969482422,290.25,194.1699981689453,192.47000122070312,162.00999450683594,369.0299987792969,89.37999725341797,67.51750183105469,31.70778083801269,113.2300033569336,107.98999786376952,78.43000030517578,130.75,44.53266525268555,53.84000015258789,254.9600067138672,90.48999786376952,181.75999450683597,107.68000030517578,51.43999862670898,2954.219970703125
2020-03-02,74.70249938964844,240.75,97.69750213623048,289.2699890136719,210.97999572753903,29.3700008392334,1728.97998046875,324500.0,217.6300048828125,33.060001373291016,96.58999633789062,119.9800033569336,196.44000244140625,69.45549774169922,69.31600189208984,229.94000244140625,140.02000427246094,121.5199966430664,55.91999816894531,111.04000091552734,306.739990234375,202.5500030517578,196.44000244140625,172.7899932861328,381.0499877929688,92.68000030517578,69.10749816894531,33.092979431152344,119.55999755859376,112.86000061035156,82.37999725341797,132.7100067138672,49.574668884277344,55.97999954223633,273.1099853515625,92.75,192.3300018310547,115.87999725341795,53.880001068115234,3090.22998046875
